"","ID","   1","   2","   3","   4","   6","   7","   8","   9","  10","  11","  12","  13","  14","  15","  16","  17","  18","  19","  20","  21","  22","  24","  25","  26","  27","  28","  29","  30","  31","  32","  33","  34","  35","  36","  37","  38","  39","  40","  41","  42","  43","  44","  45","  46","  47","  48","  49","  50","  51","  52","  53","  54","  55","  56","  58","  59","  60","  61","  62","  63","  64","  65","  66","  67","  68","  69","  70","  72","  73","  74","  75","  76","  77","  79","  80","  81","  82","  83","  84","  85","  86","  87","  88","  89","  90","  91","  92","  94","  95","  96","  97","  98","  99"," 100"," 101"," 102"," 103"," 104"," 105"," 106"," 107"," 108"," 109"," 110"," 111"," 112"," 113"," 114"," 116"," 117"," 118"," 119"," 121"," 122"," 123"," 124"," 125"," 126"," 127"," 128"," 129"," 130"," 131"," 132"," 133"," 134"," 135"," 136"," 137"," 138"," 139"," 140"," 141"," 144"," 145"," 146"," 148"," 149"," 150"," 151"," 152"," 153"," 154"," 155"," 156"," 157"," 158"," 159"," 160"," 161"," 162"," 163"," 164"," 165"," 166"," 167"," 168"," 169"," 171"," 172"," 173"," 174"," 175"," 177"," 179"," 180"," 181"," 182"," 183"," 184"," 185"," 186"," 188"," 189"," 190"," 191"," 192"," 194"," 196"," 197"," 198"," 200"," 201"," 202"," 203"," 204"," 205"," 206"," 208"," 209"," 210"," 211"," 212"," 213"," 214"," 215"," 216"," 217"," 218"," 219"," 220"," 221"," 222"," 223"," 224"," 225"," 226"," 227"," 228"," 229"," 230"," 232"," 233"," 234"," 235"," 236"," 237"," 238"," 240"," 241"," 242"," 243"," 244"," 246"," 247"," 248"," 249"," 250"," 251"," 253"," 255"," 257"," 258"," 259"," 260"," 261"," 263"," 264"," 266"," 267"," 268"," 269"," 270"," 271"," 272"," 274"," 275"," 276"," 277"," 278"," 279"," 280"," 282"," 283"," 284"," 285"," 286"," 287"," 288"," 289"," 290"," 291"," 292"," 293"," 294"," 295"," 296"," 298"," 299"," 300"," 301"," 302"," 303"," 304"," 305"," 306"," 307"," 308"," 309"," 310"," 311"," 312"," 314"," 315"," 316"," 317"," 318"," 319"," 320"," 321"," 322"," 323"," 324"," 325"," 326"," 327"," 328"," 329"," 330"," 331"," 332"," 333"," 334"," 335"," 336"," 337"," 338"," 339"," 340"," 341"," 342"," 343"," 344"," 345"," 346"," 347"," 348"," 349"," 350"," 351"," 352"," 353"," 354"," 356"," 357"," 358"," 359"," 361"," 362"," 363"," 364"," 365"," 366"," 367"," 370"," 371"," 372"," 373"," 374"," 375"," 376"," 377"," 379"," 380"," 381"," 382"," 383"," 386"," 387"," 388"," 389"," 390"," 391"," 392"," 393"," 394"," 395"," 396"," 397"," 398"," 399"," 400"," 401"," 402"," 403"," 407"," 408"," 409"," 410"," 411"," 412"," 413"," 414"," 415"," 416"," 417"," 418"," 419"," 420"," 421"," 422"," 423"," 424"," 425"," 426"," 428"," 429"," 430"," 431"," 432"," 433"," 434"," 435"," 436"," 437"," 438"," 439"," 440"," 442"," 443"," 445"," 446"," 447"," 448"," 449"," 450"," 451"," 452"," 453"," 454"," 455"," 456"," 457"," 458"," 459"," 460"," 461"," 462"," 464"," 466"," 467"," 468"," 469"," 470"," 472"," 473"," 474"," 476"," 477"," 478"," 479"," 480"," 481"," 483"," 484"," 485"," 487"," 488"," 489"," 490"," 491"," 492"," 493"," 494"," 495"," 496"," 497"," 498"," 500"," 501"," 502"," 503"," 505"," 506"," 507"," 508"," 509"," 510"," 511"," 512"," 513"," 514"," 515"," 516"," 517"," 518"," 519"," 522"," 523"," 525"," 527"," 528"," 529"," 530"," 532"," 533"," 534"," 535"," 536"," 537"," 538"," 540"," 541"," 542"," 543"," 544"," 545"," 546"," 549"," 551"," 552"," 554"," 555"," 556"," 557"," 558"," 559"," 560"," 561"," 563"," 564"," 565"," 566"," 567"," 568"," 571"," 572"," 573"," 575"," 576"," 577"," 580"," 581"," 582"," 583"," 584"," 585"," 586"," 587"," 588"," 589"," 590"," 591"," 592"," 593"," 594"," 595"," 596"," 597"," 598"," 599"," 600"," 601"," 602"," 603"," 606"," 607"," 609"," 611"," 612"," 613"," 614"," 615"," 616"," 617"," 618"," 619"," 621"," 622"," 624"," 625"," 626"," 627"," 630"," 631"," 632"," 633"," 634"," 637"," 638"," 639"," 645"," 646"," 647"," 648"," 649"," 650"," 651"," 652"," 653"," 654"," 659"," 660"," 662"," 664"," 667"," 668"," 669"," 671"," 672"," 673"," 674"," 675"," 677"," 678"," 679"," 680"," 683"," 684"," 686"," 687"," 688"," 691"," 692"," 694"," 696"," 698"," 702"," 704"," 706"," 708"," 709"," 711"," 712"," 713"," 714"," 715"," 717"," 718"," 719"," 722"," 725"," 726"," 727"," 728"," 729"," 731"," 732"," 733"," 734"," 739"," 740"," 743"," 744"," 749"," 750"," 752"," 754"," 757"," 759"," 761"," 763"," 764"," 765"," 766"," 767"," 768"," 769"," 770"," 774"," 775"," 776"," 777"," 780"," 781"," 784"," 785"," 789"," 791"," 793"," 795"," 796"," 797"," 799"," 801"," 803"," 804"," 805"," 806"," 808"," 809"," 810"," 811"," 812"," 813"," 814"," 815"," 816"," 820"," 821"," 822"," 825"," 828"," 829"," 831"," 833"," 834"," 836"," 838"," 839"," 840"," 841"," 842"," 844"," 847"," 848"," 849"," 851"," 852"," 857"," 858"," 860"," 862"," 863"," 864"," 865"," 866"," 867"," 868"," 870"," 871"," 872"," 875"," 877"," 878"," 880"," 881"," 882"," 883"," 887"," 888"," 892"," 893"," 894"," 895"," 896"," 898"," 903"," 905"," 906"," 907"," 909"," 912"," 913"," 914"," 915"," 917"," 918"," 921"," 923"," 927"," 929"," 932"," 933"," 935"," 936"," 944"," 949"," 951"," 952"," 954"," 958"," 960"," 963"," 964"," 966"," 967"," 968"," 969"," 970"," 971"," 973"," 974"," 975"," 978"," 979"," 980"," 983"," 984"," 985"," 986"," 991"," 992"," 993"," 998","1000","1001","1004","1005","1006","1007","1009","1010","1012","1013","1016","1018","1024","1029","1030","1034","1036","1037","1038","1040","1045","1050","1052","1056","1059","1060","1064","1065","1068","1074","1078","1080","1082","1084","1085","1086","1087","1092","1094","1095","1097","1101","1102","1104","1109","1111","1119","1125","1126","1127","1131","1133","1138","1140","1146","1149","1151","1154","1156","1158","1160","1165","1170","1171","1175","1178","1180","1181","1184","1186","1187","1188","1192","1194","1195","1196","1198","1204","1209","1213","1214","1215","1218","1222","1225","1226","1227","1228","1234","1236","1237","1240","1241","1244","1245","1251","1252","1254","1257","1263","1266","1269","1270","1272","1277","1280","1281","1283","1284","1287","1291","1295","1297","1298","1299","1306","1317","1318","1319","1323","1327","1328","1329","1330","1331","1332","1334","1337","1339","1341","1344","1346","1352","1354","1355","1358","1360","1367","1371","1372","1375","1378","1381","1383","1387","1389","1398","1401","1403","1406","1409","1410","1413","1415","1416","1429","1435","1439","1447","1449","1451","1454","1456","1461","1467","1468","1471","1472","1474","1478","1486","1492","1493","1496","1511","1516","1517","1522","1527","1532","1533","1536","1537","1544","1551","1564","1570","1584","1594","1595","1596","1615","1617","1622","1630","1632","1639","1651","1652","1661","1663","1670","1672","1674","1682","1688","1692","1693","1697","1701","1704","1716","1718","1722","1729","1730","1731","1744","1745","1747","1748","1756","1757","1758","1764","1765","1773","1774","1777","1778","1780","1782","1797","1801","1805","1815","1819","1823","1827","1842","1849","1859","1860","1862","1869","1885","1888","1919","1920","1927","1939","1943","1947","1948","1960","1963","1967","1977","1978","1982","1988","1992","1993","1996","1997","2002","2016","2018","2022","2031","2054","2078","2081","2086","2099","2101","2103","2119","2126","2130","2131","2134","2139","2144","2148","2149","2155","2160","2163","2179","2190","2193","2196","2201","2213","2227","2245","2256","2260","2275","2276","2281","2288","2302","2309","2313","2314","2324","2335","2344","2361","2362","2404","2422","2457","2467","2470","2492","2494","2497","2522","2532","2541","2544","2546","2561","2565","2567","2570","2592","2594","2611","2616","2627","2628","2632","2651","2653","2679","2682","2703","2754","2758","2764","2771","2778","2797","2804","2823","2825","2836","2848","2855","2857","2868","2872","2876","2890","2900","2903","2941","2958","2977","2987","2995","3007","3009","3031","3044","3051","3057","3068","3077","3080","3098","3107","3129","3130","3131","3148","3149","3150","3153","3161","3171","3183","3195","3205","3235","3277","3298","3300","3305","3323","3341","3343","3376","3381","3382","3396","3407","3419","3422","3477","3503","3544","3585","3611","3621","3624","3639","3667","3689","3744","3764","3802","3879","3883","3945","3959","3966","3968","3982","4003","4014","4018","4026","4030","4062","4078","4083","4098","4156","4157","4163","4207","4211","4228","4250","4257","4281","4288","4292","4334","4506","4508","4529","4580","4585","4630","4636","4714","4717","4826","4983","4993","5195","5249","5275","5300","5343","5363","5367","5369","5429","5527","5534","5558","5583","5584","5609","5644","5693"
"1","s_A2","12","10"," 3"," 3","14","18","17"," 5","84"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 0","69"," 0"," 0"," 0"," 0","23"," 3"," 0"," 0","72"," 0"," 0"," 0"," 0","29"," 0"," 0","24"," 3"," 0","26"," 4","20","16","32","80"," 8"," 0"," 0","27"," 0"," 0"," 0"," 0"," 0"," 7"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0","13"," 0","11"," 0"," 0"," 5"," 0"," 0"," 5"," 0"," 5"," 0","13","26"," 0"," 0"," 0"," 0"," 6"," 8"," 8"," 0"," 0"," 0"," 0"," 0"," 0","16"," 0"," 6"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 4"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2","s_A3","  9","  6","  3","  0","  0"," 12","101","  5","111","  0"," 27","  0","  0","  0","  0","  0","  0","  0","  0"," 42","  9","  0","  0","  0"," 38","  0"," 47","  0","  0"," 13","  0","  0","  0"," 44","  0","  0","  0","  0"," 19","  0","  0"," 20","  0","  0"," 16","  8"," 21"," 14","  0","  0","  4","  0","  0","  0","  3","  0","  0","  0","  0"," 13","  0","  0","  0","  0","  0","  0","  3","  0","  0"," 19","  0","  0","  0","  0","  7","  0","  0","  0","  0"," 17","  0","  4","  0","  0","  0","  0","  0","  5"," 10","  5","  0","  0","  0","  0","  0","  0","  0","  0","  4","  0","  0","  9","  0","  0","  0","  0","  0","  0","  0","  9","  0","  0","  0","  7","  0","  0","  0","  7","  0","  0","  0","  0","  5","  4","  3","  4","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  7","  0","  0","  0","  6","  0","  0","  0","  0","  0","  0","  0","  0","  5","  4","  0","  0","  0","  0","  0","  0","  0","  4","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  4","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  4","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  6","  0","  0","  0","  0","  0","  0","  0","  3","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  3","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  4","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  3","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  3","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  4","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  3","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  3","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  3","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  4","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
